"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"10150",7,37,148602,"0103I0103I","Diumenge",2015,"Juny",7,2,"No és causa del  vianant","Ciclomotor","Dona","Passatger",53,"Ferit lleu",4585891.14,429886.49
"10152",7,37,185700,"0142 0142","Dijous",2015,"Desembre",3,11,"No és causa del  vianant","Turismo","Dona","Vianant",60,"Ferit lleu",4586355.1,429486.88
"10154",7,37,67103,"0000 0000","Divendres",2015,"Maig",8,4,"No és causa del  vianant","Ciclomotor","Dona","Conductor",31,"Ferit lleu",4586419.61,429718.1
"10155",7,37,67103,"0000 0000","Divendres",2015,"Maig",8,4,"No és causa del  vianant","Taxi","Dona","Conductor",39,"Ferit lleu",4586419.61,429718.1
"10160",7,33,45100,"0005 0007","Divendres",2015,"Març",13,1,"No és causa del  vianant","Motocicleta","Dona","Conductor",35,"Ferit lleu",4584982.73,430461.88
"10162",7,37,221407,"0068B0068B","Dijous",2015,"Desembre",31,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",26,"Ferit lleu",4586378.35,429195.71
"10164",7,33,309202,"0006 0006","Dimarts",2015,"Novembre",24,2,"No és causa del  vianant","Autobús","Dona","Passatger",77,"Ferit lleu",4584924.54,430437.48
"10169",7,33,297001,"0153 0155","Dimarts",2015,"Març",17,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",24,"Ferit lleu",4584906.16,431039.18
"10171",7,33,76807,"0460 0460","Diumenge",2015,"Juliol",19,5,"No és causa del  vianant","Motocicleta","Dona","Passatger",26,"Ferit lleu",4584729.28,430371.19
"10174",7,35,140509,"0004B0004B","Dimarts",2015,"Desembre",15,9,"No és causa del  vianant","Motocicleta","Dona","Passatger",32,"Ferit lleu",4585635.82,431547.83
"10179",7,35,192604,"0080 0080","Dilluns",2015,"Gener",5,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",54,"Ferit lleu",4585307.87,430954.22
"10187",7,35,354502,"0143 0145","Dilluns",2015,"Desembre",21,4,"No és causa del  vianant","Autobús","Dona","Passatger",8,"Ferit lleu",4585664.01,430924.73
"10192",8,54,283801,"0009 0009","Dijous",2015,"Abril",2,1,"No és causa del  vianant","Turismo","Dona","Conductor",30,"Ferit lleu",4589582.15,431555.31
"10194",8,49,120807,"0037 0037","Dijous",2015,"Desembre",31,8,"No és causa del  vianant","Turismo","Dona","Passatger",29,"Ferit lleu",4588304.45,430299.34
"10195",8,49,120851,"0001 0001","Divendres",2015,"Febrer",27,8,"No és causa del  vianant","Turismo","Dona","Passatger",30,"Ferit lleu",4588338.08,430308.53
"10199",8,49,153158,"0019 0019","Dissabte",2015,"Febrer",21,1,"No és causa del  vianant","Turismo","Dona","Passatger",27,"Ferit lleu",4588373.44,430042.78
"10200",8,49,153158,"0022 0022","Dijous",2015,"Juliol",16,8,"No és causa del  vianant","Turismo","Dona","Conductor",22,"Ferit lleu",4588499.16,430124.38
"10207",8,50,94900,"0005 0005","Dissabte",2015,"Abril",11,9,"No és causa del  vianant","Turismo","Dona","Conductor",23,"Ferit lleu",4588776.41,431287.77
"10209",8,53,132205,"0014X0014X","Dijous",2015,"Juny",4,2,"No és causa del  vianant","Turismo","Dona","Passatger",18,"Ferit lleu",4589041.93,431884.49
"10210",8,53,132205,"0004 0004","Divendres",2015,"Desembre",11,2,"No és causa del  vianant","Turismo","Dona","Passatger",33,"Ferit lleu",4588994.66,432001.06
"10211",8,53,132205,"0004B0004B","Divendres",2015,"Novembre",27,2,"No és causa del  vianant","Turismo","Dona","Passatger",20,"Ferit lleu",4589000.2,431988.31
"10214",8,48,180751,"0029 0031","Dimarts",2015,"Juny",30,10,"Desobeir el senyal del semàfor","Turismo","Dona","Vianant",31,"Ferit lleu",4587867.29,430909.94
"10215",8,48,180751,"0049X0049X","Dimecres",2015,"Gener",28,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",32,"Ferit lleu",4587864.52,430928.95
"10216",8,50,341409,"0021 0023","Dilluns",2015,"Octubre",12,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",29,"Ferit lleu",4588903.97,431386.89
"10217",8,53,363707,"0009 0009","Dissabte",2015,"Gener",24,9,"No és causa del  vianant","Turismo","Dona","Conductor",48,"Ferit lleu",4589315.7,432008.8
"10220",8,50,341409,"0025B0025B","Divendres",2015,"Desembre",4,5,"No és causa del  vianant","Turismo","Dona","Conductor",20,"Ferit lleu",4588901.75,431361.09
"10221",8,50,701267,"001460000","Dimecres",2015,"Juny",10,9,"No és causa del  vianant","Motocicleta","Dona","Vianant",26,"Ferit lleu",4588754.38,431331.66
"10222",8,53,701670,"0004 0004","Dimarts",2015,"Març",3,10,"No és causa del  vianant","Turismo","Dona","Conductor",32,"Ferit lleu",4589215.35,432169.58
"10225",8,51,239708,"0019 0019","Dijous",2015,"Maig",7,9,"Creuar per fora pas de vianants","Turismo","Dona","Vianant",19,"Ferit lleu",4588172.17,431180.55
"10227",8,48,138303,"0122 0122","Dijous",2015,"Octubre",8,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",33,"Ferit lleu",4588292.57,430606.29
"10228",8,48,153001,"0015 0015","Divendres",2015,"Octubre",16,9,"No és causa del  vianant","Ciclomotor","Dona","Conductor",25,"Ferit lleu",4588160.58,430417.86
"10232",8,52,131600,"0027 0031","Dilluns",2015,"Juliol",27,8,"No és causa del  vianant","Turismo","Dona","Vianant",9,"Ferit lleu",4588555.87,431983.39
"10233",8,48,276103,"0012 0012","Dijous",2015,"Febrer",12,11,"No és causa del  vianant","Turismo","Dona","Passatger",38,"Ferit lleu",4588117.96,430818.77
"10235",8,52,43604,"0020I0020I","Dissabte",2015,"Gener",31,4,"No és causa del  vianant","Motocicleta","Dona","Passatger",31,"Ferit lleu",4588071.74,431514.33
"10237",8,52,282650,"0097 0097","Dimecres",2015,"Novembre",18,12,"No és causa del  vianant","Autobús","Dona","Passatger",40,"Ferit lleu",4588165.52,431807.89
"10239",8,52,127205,"0024 0026","Dimecres",2015,"Abril",8,1,"No és causa del  vianant","Turismo","Dona","Vianant",43,"Ferit lleu",4588632.85,432021.04
"10240",8,52,127205,"0024 0026","Dijous",2015,"Gener",8,12,"No és causa del  vianant","Turismo","Dona","Conductor",39,"Ferit lleu",4588632.85,432021.04
"10244",8,44,315409,"0020 0020","Dijous",2015,"Febrer",26,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",24,"Ferit lleu",4586796.28,431749.28
"10246",8,44,319104,"0012 0012","Dijous",2015,"Febrer",19,2,"No és causa del  vianant","Turismo","Dona","Vianant",22,"Ferit lleu",4586911.14,431499.25
"10247",8,44,170907,"0006 0006","Divendres",2015,"Març",6,8,"No és causa del  vianant","Autobús","Dona","Passatger",39,"Ferit lleu",4586958.18,431843.22
"10248",8,44,170907,"0018 0018","Dijous",2015,"Gener",29,7,"No és causa del  vianant","Turismo","Dona","Vianant",22,"Ferit lleu",4586959.05,431810.07
"10249",8,44,108903,"0031 0033","Dijous",2015,"Febrer",12,10,"No és causa del  vianant","Motocicleta","Dona","Vianant",83,"Ferit lleu",4586988.43,431416.43
"10250",8,45,8206,"0059 0061","Dimarts",2015,"Juliol",28,2,"No és causa del  vianant","Autobús","Dona","Passatger",79,"Ferit lleu",4587185.99,431228.9
"10251",8,45,256401,"0013 0013","Dilluns",2015,"Juny",22,8,"No és causa del  vianant","Turismo","Dona","Passatger",40,"Ferit lleu",4587529.41,431593.25
"10252",8,45,282650,"0068 0072","Dimarts",2015,"Juny",23,7,"No és causa del  vianant","Ciclomotor","Dona","Conductor",36,"Ferit lleu",4587848.84,431650.86
"10254",8,45,289852,"0021 0021","Divendres",2015,"Març",27,2,"No és causa del  vianant","Turismo","Dona","Vianant",48,"Ferit lleu",4587798.86,431659.61
"10257",8,45,156702,"0034 0034","Dissabte",2015,"Abril",18,7,"No és causa del  vianant","Turismo","Dona","Passatger",49,"Ferit lleu",4587930.35,431566.64
"10258",8,45,108903,"0046 0046","Divendres",2015,"Octubre",9,3,"No és causa del  vianant","Autobús","Dona","Passatger",49,"Ferit lleu",4587078.35,431430.84
"10259",8,45,7600,"0015 0015","Diumenge",2015,"Maig",10,5,"No és causa del  vianant","Turismo","Dona","Passatger",4,"Ferit lleu",4587558.98,431028.31
"10263",8,45,166502,"0020 0020","Dimarts",2015,"Febrer",17,4,"No és causa del  vianant","Turismo","Dona","Passatger",31,"Ferit lleu",4587789.52,431083.94
"10266",8,46,295403,"0034 0036","Dissabte",2015,"Agost",8,1,"Desobeir el senyal del semàfor","Autobús","Dona","Passatger",77,"Ferit lleu",4587274.02,430985.7
"10267",8,46,249508,"0008 0008","Dilluns",2015,"Febrer",9,11,"No és causa del  vianant","Motocicleta","Dona","Passatger",41,"Ferit lleu",4587091.34,430970.2
"10273",9,61,209900,"0337 0337","Diumenge",2015,"Juliol",26,7,"No és causa del  vianant","Motocicleta","Dona","Passatger",46,"Ferit lleu",4586629.78,432014.43
"10275",9,61,39709,"0030 0030","Dissabte",2015,"Novembre",21,9,"No és causa del  vianant","Turismo","Dona","Passatger",8,"Ferit lleu",4585972.46,432558.77
"10278",9,61,209900,"0280 0280","Divendres",2015,"Juny",26,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",20,"Ferit lleu",4586059.6,432175.83
